D912.22/551/2002|#|Tax law in Spain|#|Maria teresa soler roch|#|Kluwer Law International|#|2002|#|9789041117519|#|在馆
D913.2/2003|#|Property rights: Cooperation, conflict, and law|#|Terry L. Anderson|#|Princeton UP|#|2003|#|9780691099989|#|在馆
D901/2008|#|Drafting Legislation|#|Constantin Stefanou|#|Taylor & Francis, Routledge|#|2008|#|9780754649038|#|在馆
D902/2003|#|Public law and political theory|#|Martin Longhlin|#|Clarendon Press.oxford|#|2003|#|9780198762683|#|在馆
D90/1999|#|Custom, power and the power of rules|#|Michael Byers|#|Cambridge University Press|#|1999|#|521634083|#|在馆
D90/2015|#|Essays in Legal Philosophy|#|Eugenio Bulygin|#|Oxford|#|2015|#|9780198729365|#|在馆
D913.1/1989|#|Droit civil            I|#|Henri roland|#||#|1989|#||#|在馆
D913.1/1989|#|Droit civil            II|#|Henri roland|#||#|1989|#||#|在馆
D913.1/1989|#|Droit civil            III|#|Henri roland|#||#|1989|#||#|在馆
D913.1/1990|#|Cours  de Droit civil  les obligation  (2nd edition V. I)|#|Laurent Aynes|#||#|1990|#||#|在馆
D913.1/1990|#|Cours  de Droit civil  les obligation  (2nd edition V. II)|#|Laurent Aynes|#||#|1990|#||#|在馆
D913.1/1990|#|Cours  de Droit civil  les obligation  (2nd edition V. III)|#|Laurent Aynes|#||#|1990|#||#|在馆
D913.1/1993|#|Droit civil            I|#|Guy Raymond|#||#|1993|#||#|在馆
D913.1/1993|#|Droit civil            II|#|Guy Raymond|#||#|1993|#||#|在馆
D913.1/1993|#|Droit civil            III|#|Guy Raymond|#||#|1993|#||#|在馆
D913.7/1997|#|McGregor on Damages    I|#|Harvey McGregor|#||#|1997|#||#|在馆
D913.7/1997|#|McGregor on Damages    II|#|Harvey McGregor|#||#|1997|#||#|在馆
D913.7/1997|#|McGregor on Damages    III|#|Harvey McGregor|#||#|1997|#||#|在馆
D913.7/1998|#|Unification of tort law:  wrongfulness|#|Helmut Koziol|#||#|1998|#||#|在馆
D913.3/2001|#|Damages for non-pecuniary loss in a comparative perspective|#|Stefan Heyd|#||#|2001|#||#|在馆
D913.7/2001|#|Unification of tort law:  Damages|#|U Magnus|#||#|2001|#||#|在馆
D913.7/2000|#|Unification of tort law: Causation|#|J. Spicr|#||#|2000|#||#|在馆
D913.7/2002|#|Unification of tort law:  Strict liability|#|B.A.Koch|#||#|2002|#||#|在馆
D914.3/2003|#|The dynamics of political crime|#|Jeffrey Ian Ross|#||#|2003|#|9780803970441|#|在馆
D903/2012|#|Hobbes and the Law|#|David Dyzenhaus|#|Cambridge UP|#|2012|#|9781107470910|#|在馆
D913.7/2000|#|Tort law|#|Walter Ban Gerven|#|Hart Publishing|#|2000|#|9781841131399|#|在馆
D913.99/1995|#|Cours de droit commercial|#||#|Montchrestien|#|1995|#|9782707606440|#|在馆
D913.99/1999|#|Les societes commerciales|#|Montchrestien|#|Montchrestien|#|1999|#|9782707610324|#|在馆
D916/2003|#|Evaluating competencies:Forensic Assessments and Instruments|#|Thomas Grisso|#||#|2003|#|9780306473449|#|在馆
D918.2/2001|#|The Process of Investigation:Concepts and Strategies for Investigators in the Private Sector(second edition)|#|Charles A. Sennewald|#|Butterworth-Heinemann|#|2001|#|9780750673990|#|在馆
D909.1/2015|#|Roman Law in the State of Nature:the Classical Foundationas of Hugo Grotius' Natural Law|#|Benjamin Straumann|#|Cambridge|#|2015|#|9781107092907|#|在馆
D998.2/2002|#|The treatment of prisoners under international law(second edition)|#|Nigel S. Rodley|#|Oxford|#|2002|#|9780198265634|#|在馆
D911.2/2010|#|Political Parties and Elections|#|Anika Gauja|#|Taylor & Francis, Routledge|#|2010|#|9780754677048|#|在馆
D996.9/2003|#|The global environment and international law|#|Joseph F. C. DiMento|#||#|2003|#||#|在馆
D99/2013|#|Non-Legality in International Law: Unruly Law|#|Fleur Johns|#|Cambridge UP|#|2013|#|9781107521834|#|在馆
D915.2/2001|#|Civil litigation (third edition)|#|Peggy Kerley|#||#|2001|#|9780766826694|#|在馆
D996/2009|#|BANKRUPT:Global lawmaking and systemic financial crisis|#|Terence Halliday|#|Stanford University Press|#|2009|#|9780804760744|#|在馆
D034/2002|#|Clickon democracy--the internet's power to change political apathy into civic action|#|Steve Davis, Larry Elin|#|Westview|#|2002|#|9780813340055|#|在馆
D993.5/2014|#|Maritime Issues in the South China Sea:Troubled Waters or A Sea of Opportunity|#|Nien-Tsu Alfred Hu|#|Routledge|#|2014|#|9781138850446|#|在馆
D99/2002|#|Reframing the international law:culture, politics|#|Richard Falk,|#||#|2002|#|9780415931755|#|在馆
D909/712/2011|#|Black Legislators in Louisiana during Reconstruction|#|Charles Vincent|#|Southern Illinois University Press|#|2011|#|9780809329694|#|在馆
D901/2007|#|The Challenge of Legislation:Bipartisanship in a partisan world|#|John Hilley|#|Brookings Institution|#|2007|#|9780815736530|#|在馆
D901/712/2010|#|Constituent Moments:Enacting the people in postrevolutionary america|#|Jason Frank|#|Duke University Press|#|2010|#|9780822346753|#|在馆
D901/2013|#|Law and the Limits of Government:Temporary versus permanent legislation|#|Frank Fagan^^Fagan|#|Edward Elgar Publishing|#|2013|#|9780857938657|#|在馆
D901/2014|#|The Future of Affirmative Action|#|Richard D. Kahlenberg|#|Brookings Institution, The Century Foundation Press|#|2014|#|9780870785412|#|在馆
D993.7/2013|#|State Immunity in International Law|#|Xiaodong Yang|#|Cambridge UP|#|2013|#|9781107535831|#|在馆
D917/2003|#|The meanings of violence|#|Elizabeth A. Stanko?|#|Routledge|#|2003|#|9780415301305|#|在馆
D911.2/2016|#|Election Law and Democratic Theory|#|Schultz, David|#|Routledge|#|2016|#|9781138248724|#|在馆
D913.4/2003|#|The legal protection of databases|#|Mark J. Davison|#|Cambridge University Press|#|2003|#|978052180257|#|在馆
D90/2003|#|Jurisprudence for an interconnectred globe|#|Catherine Dauvergne|#|Ashgate Publishing Limited|#|2003|#|9780754622826|#|在馆
D993.5/2/2012|#|China's Maritime Power and Strategy|#|Hailong Ju|#|World Scientific|#|2012|#|9789814619387|#|在馆
D901/2016|#|Legislation in Context: Essays in Legisprudence|#|Wintgens, Luc J|#|Routledge|#|2016|#|9781138274181|#|在馆
D901/5/2015|#|Legislative Lobbying in Context: The Policy and Polity Determinants of Interest Group Politics in the European Union|#|Beyers, Jan ; Braun, Caelesta ; Kluver, Heike|#|Routledge|#|2015|#|9781138932760|#|在馆
D901/2016|#|Executive Leadership and Legislative Assemblies|#|Baldwin, Nicholas D J|#|Routledge|#|2016|#|9781138969247|#|在馆
D901/2016|#|Liberty and Legislation|#|Hoggart, Richard|#|Routledge|#|2016|#|9781138979772|#|在馆
D913.4/2003|#|Private power, public law: the globalization of intellectual property right|#|Susan K. Sell|#|Cambridge University Press|#|2003|#|9780521819145|#|在馆
D901/2016|#|From Legislation to Legitimation: The Role of the Portuguese Parliament|#|Leston-Bandeira, Cristina|#|Routledge|#|2016|#|9781138993174|#|在馆
D908/2015|#|A New Introduction to Comparative Law|#|Jaakko Husa|#|Oxford|#|2015|#|9781849467964|#|在馆
D901/2012|#|The Law-Making Process(seventh edition)|#|Michael Zander|#|Oxford|#|2015|#|9781849465625|#|在馆
D916/2014|#|Restorative Justice, Reconciliation, and Peacebuilding|#|Jennifer J.Llewellyn|#|Oxford|#|2014|#|9780199364862|#|在馆
D911/2016|#|Constitutional Value of Sunset Clauses: An Historical and Normative Analysis|#|Kouroutakis, Antonios|#|Routledge|#|2016|#|9781472486448|#|在馆
D90/1999|#|Lectures on jurisprudence       I|#|John Austin|#|CHINA SOCIAL SCIENCES PUBLISHING HOUSE|#|1999|#||#|在馆
D911/2016|#|Constitutional Value of Sunset Clauses: An Historical and Normative Analysis|#|Kouroutakis, Antonios|#|Routledge|#|2016|#|9781472486448|#|在馆
D90/1999|#|Lectures on jurisprudence     I I|#|John Austin|#|CHINA SOCIAL SCIENCES PUBLISHING HOUSE|#|1999|#||#|在馆
D911/712/2016|#|Enforcing the Equal Protection Clause: Congressional Power, Judicial Doctrine, and Constitutional Law|#|Araiza, William D|#|New York University Press|#|2016|#|9781479859702|#|在馆
D901/2009|#|Principles of Legislative and Regulatory Drafting|#|Ian McLeod|#|Bloomsbury Academic and Professional, Hart Publishing|#|2009|#|9781841137728|#|在馆
D914.04/2003|#|Administration of criminal justice : structure, function, and process|#|Dean Champion|#||#|2003|#|9780130842343|#|在馆
D915.3/2003|#|Criminal procedure today: issues and cases(second edition)|#|Cliff Roberson|#||#|2003|#|9780130940988|#|在馆
D901/561/2016|#|Parliament:Legislation and accountability|#|Alexander Horne^^Andrew Le Sueur|#|Bloomsbury Academic and Professional, Hart Publishing|#|2016|#|9781849467162|#|在馆
D996.4/519/2014|#|Collective Investment Schemes in Luxembourg :Law and Practice|#|Kremer|#|Oxford|#|2014|#|9780199651863|#|在馆
D916.5/2003|#|律师规范：法律和道德问题(第六版)|#|Stephen Gillers|#|中信出版社|#|2003|#|9787800737657|#|在馆
D913.01/2003|#|财产的法律和政治理论新作集(影印本)_剑桥哲学和法律研究丛书|#|斯蒂芬R.芒泽|#|中国政法大学出版社|#|2003|#|9787562024804|#|在馆
D913.01/2003|#|财产的法律和政治理论新作集(影印本)_剑桥哲学和法律研究丛书|#|斯蒂芬R.芒泽|#|中国政法大学出版社|#|2003|#|9787562024804|#|在馆
D911.09/712/2015|#|The Oxford handbook of the U. S. Constitution|#|Mark Tushnet|#|Oxford University Press|#|2015|#|9780190245757|#|在馆
D915.1/712/2012|#|The Supreme Court and the Fourth Amendment's Exclusionary Rule|#|Tracey Maclin|#|Oxford University Press|#|2012|#|9780199795475|#|在馆
D091/561/2003|#|父权制.及其他著作_剑桥政治思想史原著系列(影印本)|#|(英)菲尔默|#|中国政法大学出版社|#|2003|#|9787562023999|#|在馆
D091/561/2003|#|父权制.及其他著作_剑桥政治思想史原著系列(影印本)|#|(英)菲尔默|#|中国政法大学出版社|#|2003|#|9787562023999|#|在馆
D912.291.91/2000|#|公司法与商法的法理基础(影印本)_剑桥哲学和法律研究丛书|#|乔迪S.克劳斯|#|中国政法大学出版社|#|2000|#|9787562024323|#|在馆
D99/2012|#|Informal International Lawmaking|#|Joost Pauwelyn|#|Oxford University Press|#|2012|#|9780199658589|#|在馆
D81/2003|#|国际关系经典选读_世界政治与关系原版影印丛书|#|Phil Williams& Donald M.Goldstein &Jay M. Shafritz|#|Peking University Press|#|2003|#|9787301061503|#|在馆
D913.6/2001|#|合同法理论新作集(影印本)_剑桥哲学和法律研究丛书|#|彼德.本森|#|中国政法大学出版社|#|2001|#|9787562024125|#|在馆
D09/563/2003|#|荷兰起义_剑桥政治思想史原著系列(影印本)|#|吉尔德仁|#|中国政法大学出版社|#|2003|#|9787562024071|#|在馆
D09/563/2003|#|荷兰起义_剑桥政治思想史原著系列(影印本)|#|吉尔德仁|#|中国政法大学出版社|#|2003|#|9787562024071|#|在馆
B503.24/2003|#|僭主政体短_剑桥政治思想史原著系列(影印本)|#|Stephen McGrade|#|中国政法大学出版社|#|2003|#|9787562023708|#|在馆
B503.24/2003|#|僭主政体短_剑桥政治思想史原著系列(影印本)|#|Stephen McGrade|#|中国政法大学出版社|#|2003|#|9787562023708|#|在馆
D09/712/2003|#|杰弗逊政治著作选_剑桥政治思想史原著系列(影印本)|#|杰斐逊|#|中国政法大学出版社|#|2003|#|9787562023821|#|在馆
D09/712/2003|#|杰弗逊政治著作选_剑桥政治思想史原著系列(影印本)|#|杰斐逊|#|中国政法大学出版社|#|2003|#|9787562023821|#|在馆
D917/2003|#|论犯罪与刑罚及其他著作_剑桥政治思想史原著系列(影印本)|#|贝卡里亚|#|中国政法大学出版社|#|2003|#|9787562023555|#|在馆
D917/2003|#|论犯罪与刑罚及其他著作_剑桥政治思想史原著系列(影印本)|#|贝卡里亚|#|中国政法大学出版社|#|2003|#|9787562023555|#|在馆
D032/2003|#|论公民_剑桥政治思想史原著系列(影印本)|#|霍布斯|#|中国政法大学出版社|#|2003|#|9787562023395|#|在馆
D032/2003|#|论公民_剑桥政治思想史原著系列(影印本)|#|霍布斯|#|中国政法大学出版社|#|2003|#|9787562023395|#|在馆
D7/565/2003|#|论秩序和基本尊严_剑桥政治思想史原著系列(影印本)|#|卢瓦瑟|#|中国政法大学出版社|#|2003|#|9787562024231|#|在馆
D7/565/2003|#|论秩序和基本尊严_剑桥政治思想史原著系列(影印本)|#|卢瓦瑟|#|中国政法大学出版社|#|2003|#|9787562024231|#|在馆
D09/561/2003|#|洛克政治论文集_剑桥政治思想史原著系列(影印本)|#|洛克|#|中国政法大学出版社|#|2003|#|9787562023760|#|在馆
D09/561/2003|#|洛克政治论文集_剑桥政治思想史原著系列(影印本)|#|洛克|#|中国政法大学出版社|#|2003|#|9787562023760|#|在馆
D909.1/2003|#|人和公民的义务_剑桥政治思想史原著系列(影印本)|#|(德)普芬道夫|#|中国政法大学出版社|#|2003|#|9787562024293|#|在馆
D909.1/2003|#|人和公民的义务_剑桥政治思想史原著系列(影印本)|#|(德)普芬道夫|#|中国政法大学出版社|#|2004|#|9787562024293|#|在馆
B911/2003|#|神圣政体和世俗政体_剑桥政治思想史原著系列(影印本)|#|劳尔森|#|中国政法大学出版社|#|2003|#|9787562024278|#|在馆
B911/2003|#|神圣政体和世俗政体_剑桥政治思想史原著系列(影印本)|#|劳尔森|#|中国政法大学出版社|#|2003|#|9787562024278|#|在馆
D913.2/2003|#|什么是所有权?_剑桥政治思想史原著系列(影印本)|#|蒲鲁东|#|中国政法大学出版社|#|2003|#|9787562023432|#|在馆
D913.2/2003|#|什么是所有权?_剑桥政治思想史原著系列(影印本)|#|蒲鲁东|#|中国政法大学出版社|#|2003|#|9787562023432|#|在馆
D911/2003|#|市民社会史_剑桥政治思想史原著系列(影印本)|#|弗格森|#|中国政法大学出版社|#|2003|#|9787562024149|#|在馆
D911/2003|#|市民社会史_剑桥政治思想史原著系列(影印本)|#|弗格森|#|中国政法大学出版社|#|2003|#|9787562024149|#|在馆
D913.42/2014|#|Patent Law in Global Perspective|#|Ruth L. Okediji|#|Oxford University Press|#|2014|#|9780199334278|#|在馆
D914.01/2001|#|刑法(第五版)_朗文.培生法学基础系列.影印本|#|(英)迈克尔.杰斐逊|#|法律出版社|#|2001|#|9787503641381|#|在馆
D913.41/2005|#|Copyright and Free Speech|#|Jonathan Griffiths|#|Oxford University Press|#|2005|#|9780199276042|#|在馆
D033/2003|#|政府论两篇_剑桥政治思想史原著系列(影印本)|#|洛克|#|中国政法大学出版社|#|2003|#|9787562023751|#|在馆
D033/2003|#|政府论两篇_剑桥政治思想史原著系列(影印本)|#|洛克|#|中国政法大学出版社|#|2003|#|9787562023751|#|在馆
B97/2003|#|路德和加尔文论世俗权威_剑桥政治思想史原著系列(影印本)|#|Harro Hopel|#|中国政法大学出版社|#|2003|#|9787562023573|#|在馆
B97/2003|#|路德和加尔文论世俗权威_剑桥政治思想史原著系列(影印本)|#|Harro Hopel|#|中国政法大学出版社|#|2003|#|9787562023573|#|在馆
D914.01/2004|#|Criminal law(4th edition)|#|Arnold H. loewy|#|法律出版社|#|2004|#|9787503645617|#|在馆
D914.01/2004|#|Criminal law(4th edition)|#|Arnold H. loewy|#|法律出版社|#|2004|#|9787503645617|#|在馆
D913.4/2004|#|Intellectual propertuy:patents, trademarks and copyright(3rd edition)|#|Arthur R. Miller|#|法律出版社|#|2004|#|9787503645631|#|在馆
D997.1/2006|#|International Copyright and Neighbouring Rights(V.1)|#|Sam Ricketson|#|Oxford University Press|#|2006|#|9780198259466|#|在馆
D90/712/2004|#|Everything you need to know about  the American legal system|#|Jay M. Feinman|#|法律出版社|#|2004|#|9787503646553|#|借出
D90/712/2004|#|Everything you need to know about  the American legal system|#|Jay M. Feinman|#|法律出版社|#|2004|#|9787503646553|#|在馆
D913.9/2003|#|Law's families|#|Alison Diduck|#|LexisNexis UK?|#|2003|#|9780406967336|#|在馆
D992/2015|#|Jurisdiction in International Law(second edition)|#|Cedric Ryngaert|#|Oxford|#|2015|#|9780199688517|#|在馆
D913.6/2014|#|Impossibility of Performance: A Treatise on the Law of Supervening Impossibility of Performance of Contract, Failure of Consideration and Frustration|#|Roy Granville Mcelroy|#|Cambridge|#|2014|#|9781107455894|#|在馆
D913.4/2015|#|Intellectual Privacy: Rethinking Civil Liberties in the Digital Age|#|Richards, Neil|#|Oxford University Press, USA|#|2015|#|9780199946143|#|在馆
D913.41/2014|#|Judiciary-Friendly Forensics of Software Copyright Infringement|#|Vinod Polpaya Bhattathiripad|#|IGI Global, Information Science Reference|#|2014|#|9781466658042|#|在馆
D997.1/2006|#|International Copyright and Neighbouring Rights(V.2)|#|Sam Ricketson|#|Oxford University Press|#|2006|#|9780198259466|#|在馆
D90/2003|#|Darker Legacies of law in Europe: The shadow of national socialism and fascism over Europe and its legal traditions|#|Christian Joerges&Navraj Singh Ghaleigh|#|Hart Publishing|#|2003|#|9781841133102|#|在馆
D917/2002|#|Criminological theories|#|Suzette Cote|#||#|2002|#|9780761925033|#|在馆
D917.9/2002|#|Crime & modernity:Continuities in Left Realist Criminology|#|John Lea|#|SAGE Publishing|#|2002|#||#|在馆
D913/1998|#|Understanding the law of obligations:essays on contract, tort and restitution|#|Andrew Burrows|#|Hart Publishing|#|1998|#|9781841131832|#|在馆
D990/2015|#|Public International Law(fifth edition)|#|Alina Kaczorowska-Ireland|#|Routledge|#|2015|#|9780415722360|#|在馆
D914.1/2002|#|Criminal law theory :Doctrines of the General part|#|Stephen Shute|#|Oxford University Press|#|2002|#|9780199243495|#|在馆
D908/2016|#|Divergences in Private Law|#|Andrew Robertson|#|Hart Publishing|#|2016|#|9781782256601|#|在馆
D996.2/2003|#|Between light and shadow: the world bank. The international monetary fund and international human rights law|#|Mac Darrow|#|Hart Publishing|#|2003|#|9781841133906|#|在馆
D912.1/2015|#|Developments in Administrative Law and Regulatory Practice: 2014 Edition|#|Lubbers, Jeffrey Scott|#|American Bar Association|#|2015|#|9781634253055|#|在馆
D035/1987|#|Public Access to Government-held Information: A Comparative Symposium|#|Norman S. Marsh.|#|Sweet & Maxwell|#|1987|#|9780420476104|#|在馆
D913.4/2009|#|Science et Technique en Droit Privé Positif|#|Fran?ois Geny|#|BiblioBazaar|#|2009|#|9781115881487|#|在馆
D913.6/2003|#|Transferred loss : claiming third party loss in contract law|#|Hannes Unberath|#|Hart Publishing|#|2003|#|9781841133701|#|在馆
D913.4/2014|#|Intellectual Property, Indigenous People and their Knowledge|#|Peter Drahos|#|Cambridge University Press|#|2014|#|9781107055339|#|在馆
D913.6/2003|#|Implicit dimensions of contract: discrete, relational, and networt contracts|#|David Campbell|#|Hart Publishing|#|2003|#|9781841133492|#|在馆
D915.3/2003|#|Criminal procedure|#|Steven L. Emanuel|#|中信出版社|#|2003|#|9787800738104|#|在馆
D912.504/2003|#|Employment discrimination|#|Inge Van Herle|#|中信出版社|#|2003|#|9787800738883|#|在馆
D99-61/1992|#|Encyclopedia of public international law 1992-2003年版，第1卷|#|T. Bernhard|#|North-Holland Pub.|#|1992|#||#|在馆
D99-61/1995|#|Encyclopedia of public international law 1992-2003年版，第2卷|#|T. Bernhard|#|North-Holland Pub.|#|1995|#||#|在馆
D99-61/1997|#|Encyclopedia of public international law 1992-2003年版，第3卷|#|T. Bernhard|#|North-Holland Pub.|#|1997|#||#|在馆
D99-61/2000|#|Encyclopedia of public international law 1992-2003年版，第4卷：Q-Z|#|T. Bernhard|#|North-Holland Pub.|#|2000|#|9780444862471|#|在馆
D99-61/2003|#|Encyclopedia of public international law 1992-2003年版，第5卷:indices|#|T. Bernhard|#|North-Holland Pub.|#|2003|#|9780444862488|#|在馆
D912.7/2014|#|Emerging Challenges in Privacy Law|#|Normann Witzleb|#|Cambridge University Press|#|2014|#|9781107041677|#|在馆
D913.4/2003|#|Cyberspace law：cases and materials|#|Raymond S. R. Ku|#|中信出版社|#|2003|#|9787800738401|#|在馆
D993.5/1989|#|United Nations Convention on the Law of the Sea 1982 A Commentary(V.V)|#|Myron H.Nordquist|#|Martinus Nijhoff Publishers|#|1989|#|9789024737192|#|在馆
D909/2003|#|A concise history of the common law|#|Theodore F. T. Plucknett|#|Citic Publishing House|#|2003|#|9787508600086|#|在馆
D913.3/2003|#|The law of debtors and creditors|#|Elizabeth  Warren&Jay Lawrence Westbrook|#|Citic Publishing House|#|2003|#|9787800738272|#|在馆
D912.104/2003|#|Law, Information and Information Technology|#|艾利·里德曼|#|中信出版社|#|2003|#|9787508600369|#|在馆
D912.281/2003|#|Banking law and Regulation|#|Jonathan R.Macey&Geoffrey P.Miller&Richard Scott Carnell|#|Citic Publishing House|#|2003|#|9787800738197|#|在馆
D915.3/2003|#|Comprehensive Criminal procedure|#|Ronald Jay Allen|#|中信出版社|#|2003|#|9787800737664|#|在馆
D915.3/2003|#|Criminal law and its processes|#|Sanford H.Kadish|#|中信出版社|#|2003|#|9787800739828|#|在馆
D997.1/2015|#|Diversity in Intellectual Property:Identities,Interests,and Intersections|#|Irene Calboli|#|Cambridge University Press|#|2015|#|9781107065529|#|在馆
D912.51/2003|#|Executive compensation answer book(5th edition)|#|Bruce Overton|#|中信出版社|#|2003|#|9787800739927|#|在馆
D901/1999|#|The Dignity of Legislation|#|Jeremy Waldron|#|Cambridge University Press|#|1999|#|9780521658836|#|在馆
D915.04/2/2003|#|China's procedural law|#|朱羿锟|#|法律出版社|#|2003|#|9787503643811|#|在馆
D913.99/2/2003|#|China's commercial law|#|朱羿锟|#|法律出版社|#|2003|#|9787503643804|#|在馆
D913.04/2/2003|#|China's civil law|#|朱羿锟|#|法律出版社|#|2003|#|9787503642340|#|在馆
D908/2004|#|Comparative legal traditions  2nd|#|Mary A. Glendon|#|Law Press.China|#|2004|#|9787503645723|#|在馆
D908/2004|#|Comparative legal traditions  2nd|#|Mary A. Glendon|#|Law Press.China|#|2004|#|9787503645723|#|在馆
D908/2004|#|Comparative legal traditions  2nd|#|Mary A. Glendon|#|Law Press.China|#|2004|#|9787503645723|#|在馆
D901/2006|#|The Least Examined Branch:The role of legislatures in the constitutional state|#|Richard W. Bauman|#|Cambridge University Press|#|2006|#|9780521676823|#|在馆
D901/2007|#|Legislative Leviathan:Party government in the house|#|Gary W. Cox|#|Cambridge University Press|#|2007|#|9780521694094|#|在馆
D034/2009|#|Legislative Voting and Accountability|#|John M. Carey|#|Cambridge University Press|#|2009|#|9780521711913|#|在馆
D901/2007|#|Legislation in Context: Essays in Legisprudence|#|Luc J. Wintgens|#|Taylor & Francis, Routledge|#|2007|#|9780754626671|#|在馆
D912.15/712/2015|#|Distinctiveness of Religion in American Law:Rethinking Religion Clause Jurisprudence|#|Brady, Kathleen A|#|Cambridge University Press|#|2015|#|9781107016507|#|在馆
D901/712/2014|#|Representational Style in Congress：what legislators say and why it matters|#|Justin Grimmer|#|Cambridge University Press|#|2014|#|9781107026476|#|在馆
D901/2014|#|Legislator Success in Fragmented Congresses in Argentina:Plurality cartels,minority presidents,and lawmaking|#|Ernesto Calvo|#|Cambridge University Press|#|2014|#|9781107065130|#|在馆
D912.291.92/5/2004|#|European insolvency law|#|Paul J.Omar|#|Ashgate|#|2004|#|9780754623335|#|在馆
D993.5/2003|#|United Nations Convention on the Law of the Sea 1982 A Commentary(V.VI)|#|Satya N.Nandan|#|Martinus Nijhoff Publishers|#|2003|#|9789004205185|#|在馆
D996.9/2003|#|Differential treatment in international environmental law|#|Philippe Cullet|#||#|2003|#|9780754623144|#|在馆
D993.5/2015|#|Maritime Strategy and Sea Control:Theory and Practice|#|Milan Vego|#|Taylor&Francis Routledge|#|2015|#|9781138908277|#|在馆
D997.9/2003|#|International crime and punishment:selected issues(V.1)|#|Sienho Yee|#||#|2003|#|9780761825708|#|在馆
D993.5/2015|#|Ocean Governance,Regimes,and the South China Sea Issues:A One-dot Theory Interpretation|#|YU|#|Springer Springer Singapur|#|2015|#|9789812873286|#|在馆
D913.42/2014|#|Liability Rules in Patent Law: A Leagal and Economic Analysis|#|Krauspenhaar|#|Spronger|#|2014|#|9783642408991|#|在馆
D914.04/2002|#|Informal criminal justice|#|dermot Feenan|#||#|2002|#|9780754622208|#|在馆
D913.04/2004|#|Individual and group privacy|#|Edward J.Bloustein|#||#|2004|#|9780765809667|#|在馆
D912.29/2015|#|Game Theory in Jurisprudence|#|Wojciech Zaluski|#|Copernicus Center Press|#|2015|#|9788378860358|#|在馆
D917/2004|#|Migration,culture conflict and crime|#|Joshua D.Freilich&Graeme Newman&S.Giora Shoham&Moshe Addad|#|Ashgate Publishing Limited|#|2004|#|754622584|#|在馆
D994/2012|#|International Arbitration: law and practice|#|Gary B.Born|#|Wolters Kluwer|#|2012|#|9789041145628|#|在馆
D997.4/2004|#|On international commercial arbitration|#|Fouchard Gaillard Goldman|#|中信出版社|#|2004|#|9787508600796|#|在馆
D913.99/2003|#|Problems and materials on commercial law(7th edition)|#|Douglas J. Whaley|#|中信出版社|#|2003|#|9787800739958|#|在馆
D996.3/2003|#|International taxation|#|Charles I.Kingson|#|中信出版社|#|2003|#|9787800738234|#|在馆
D912.294/2003|#|Antitrust analysis: problems, text, cases（fifth edition）|#|Philip Areeda|#|中信出版社|#|2003|#|9787800738784|#|在馆
D912.181/2003|#|Real estate transactions:problems,cases,and materials|#|Robin Paul Malloy& James Charles Smith|#|Citic Publishing House|#|2003|#|9787508600376|#|在馆
D913.2/2003|#|Property Law Rules,Policies, and Practices|#|Joseph William Singer|#|Citic Publishing House|#|2003|#|9787508600093|#|在馆
D997/2003|#|Conflict of laws(5th edition)|#|Lea Brilmayer|#|中信出版社|#|2003|#|9787800738432|#|在馆
D911/2015|#|Parliamentary Bills of Rights:the experiences of new zealand and the united kingdom|#|Janet L. Hiebert|#|Cambridge University Press|#|2015|#|9781107076518|#|在馆
D901/712/2015|#|Multidimensional democracy:a supply and demand theory of representation in American legislatures|#|Jeffrey J. Harden|#|Cambridge University Press|#|2015|#|9781107130968|#|在馆
D993.5/2002|#|International maritime and admiralty law|#|William Tetley|#||#|2002|#||#|在馆
D911/2003|#|The new constitutional order|#|Mark tushnet|#|Princeton University Press|#|2003|#|9780691112992|#|在馆
D911/2003|#|Constitutional issues in freedom of information:international and national perspectives|#|Faizan Mustafa|#|Kanishka Publishers,Distributors|#|2003|#|8173915741|#|在馆
D914/2002|#|Crime in the professions|#|Russell G.Smith|#||#|2002|#||#|在馆
D911/351/2015|#|Presidential Legislation in India:the law and practice of ordinances|#|Dam, Shubhankar|#|Cambridge University Press|#|2015|#|9781107546028|#|在馆
D901/2017|#|Legislator Success in Fragmented Congresses in Argentina: Plurality Cartels, Minority Presidents, and Lawmaking|#|Calvo, Ernesto|#|Cambridge University Press|#|2017|#|9781107676671|#|在馆
D913.2/2004|#|New perspectives on property law, human rights and the home|#|Alastair Hudson|#|Cavendish Publishing|#|2004|#|9781859418437|#|在馆
D996.1/2003|#|Transnational bussiness law:a development law perspective|#|Rumu Sarkar|#|Kluwer Law International|#|2003|#|9789041199218|#|在馆
D912.29/2016|#|Fundamentals of Evolutionary Game Theory and its Applications|#|Jun Tanimoto|#|Springer Verlag, Japan|#|2016|#|9784431549611|#|在馆
D901/712/2010|#|Bridging the Constitutional Divide:Inside the white house office of legislative affairs|#|Russell L Riley|#|Texas Am University Press|#|2010|#|9781603441490|#|在馆
D912.290.4/2003|#|Comparative consumer insolvency regimes|#|Jacob S Ziegel|#|Hart Publishing|#|2003|#|9781841132723|#|在馆
D912.6/2004|#|The philosophical foundations of environmental law: property, rights and nature|#|Sean Coyle|#|Hart Publishing|#|2004|#|9781841133607|#|在馆
D913.4/2004|#|Law, economics and cyberspace: the effects of cyberspace on the economic analysis of law|#|Niva Elkin-Koren|#|Edward Elgar|#|2004|#|9781840646696|#|在馆
